Created as New Dataset;Sample 011 By student Date s—ndag, februari 22 2026
nm;%T
1500,0;30,73
1503,8;27,83
1507,5;27,02
1511,3;27,43
1515,0;28,55
1518,8;27,47
1522,5;28,51
1526,3;29,04
1530,0;28,21
1533,8;28,68
1537,5;28,47
1541,3;28,08
1545,0;26,98
1548,8;26,62
1552,5;27,50
1556,3;26,95
1560,0;27,80
1563,8;27,90
1567,5;28,15
1571,3;26,21
1575,0;25,97
1578,8;26,34
1582,5;26,56
1586,3;26,71
1590,0;25,40
1593,8;25,50
1597,5;24,64
1601,3;24,90
1605,0;25,56
1608,8;25,39
1612,5;24,69
1616,3;24,36
1620,0;23,29
1623,8;23,89
1627,5;24,77
1631,3;25,59
1635,0;24,39
1638,8;24,33
1642,5;24,92
1646,3;25,79
1650,0;24,88
1653,8;25,07
1657,5;26,53
1661,3;25,06
1665,0;26,66
1668,8;26,71
1672,5;27,84
1676,3;28,39
1680,0;27,32
1683,8;27,53
1687,5;28,09
1691,3;29,08
1695,0;28,75
1698,8;28,47
1702,5;28,94
1706,3;28,64
1710,0;29,68
1713,8;28,17
1717,5;30,03
1721,3;29,38
1725,0;28,53
1728,8;27,47
1732,5;29,03
1736,3;27,86
1740,0;26,37
1743,8;26,01
1747,5;26,81
1751,3;24,66
1755,0;24,33
1758,8;24,92
1762,5;23,39
1766,3;23,36
1770,0;22,60
1773,8;22,25
1777,5;21,68
1781,3;20,74
1785,0;20,56
1788,8;19,79
1792,5;19,71
1796,3;19,00
1800,0;17,86
1803,8;17,82
1807,5;17,77
1811,3;17,45
1815,0;17,10
1818,8;16,89
1822,5;18,49
1826,3;17,04
1830,0;16,10
1833,8;15,91
1837,5;17,11
1841,3;15,20
1845,0;14,58
1848,8;14,90
1852,5;14,94
1856,3;14,80
1860,0;14,69
1863,8;14,47
1867,5;15,19
1871,3;16,44
1875,0;14,83
1878,8;13,98
1882,5;14,88
1886,3;14,20
1890,0;14,88
1893,8;15,42
1897,5;15,02
1901,3;14,90
1905,0;17,12
1908,8;16,63
1912,5;17,25
1916,3;16,40
1920,0;17,13
1923,8;16,89
1927,5;16,54
1931,3;17,75
1935,0;18,37
1938,8;18,59
1942,5;18,47
1946,3;19,15
1950,0;19,08
1953,8;18,78
1957,5;19,27
1961,3;20,75
1965,0;20,48
1968,8;19,64
1972,5;20,38
1976,3;19,79
1980,0;20,45
1983,8;21,37
1987,5;21,57
1991,3;22,90
1995,0;22,04
1998,8;21,94
2002,5;22,72
2006,3;22,24
2010,0;22,48
2013,8;23,43
2017,5;24,28
2021,3;24,31
2025,0;24,07
2028,8;23,82
2032,5;24,35
2036,3;23,54
2040,0;26,20
2043,8;24,50
2047,5;25,44
2051,3;24,61
2055,0;26,01
2058,8;26,16
2062,5;24,84
2066,3;24,63
2070,0;27,02
2073,8;24,67
2077,5;26,78
2081,3;27,19
2085,0;26,16
2088,8;25,78
2092,5;26,66
2096,3;27,17
2100,0;27,32
2103,8;26,43
2107,5;26,81
2111,3;27,31
2115,0;27,97
2118,8;26,25
2122,5;29,09
2126,3;29,07
2130,0;30,91
2133,8;28,40
2137,5;28,86
2141,3;28,16
2145,0;27,66
2148,8;27,81
2152,5;29,39
2156,3;27,22
2160,0;29,88
2163,8;31,70
2167,5;32,87
2171,3;31,89
2175,0;30,38
2178,8;33,50
2182,5;30,11
2186,3;31,37
2190,0;32,54
2193,8;32,05
2197,5;32,21
2201,3;29,51
2205,0;30,76
2208,8;35,16
2212,5;36,00
2216,3;36,40
2220,0;34,88
2223,8;37,64
2227,5;32,65
2231,3;35,33
2235,0;35,83
2238,8;37,52
2242,5;35,57
2246,3;39,45
2250,0;36,41
2253,8;32,38
2257,5;40,45
2261,3;44,60
2265,0;46,61
2268,8;42,57
2272,5;44,06
2276,3;31,85
2280,0;50,79
2283,8;37,14
2287,5;45,43
2291,3;50,51
2295,0;26,58
2298,8;38,63
2302,5;33,34
2306,3;19,72
2310,0;11,68
2313,8;15,13
2317,5;12,09
2321,3;20,34
2325,0;16,43
2328,8;20,23
2332,5;15,65
2336,3;16,79
2340,0;15,49
2343,8;17,65
2347,5;15,73
2351,3;20,91
2355,0;21,05
2358,8;17,12
2362,5;21,57
2366,3;25,32
2370,0;20,72
2373,8;24,19
2377,5;24,39
2381,3;23,47
2385,0;26,47
2388,8;25,18
2392,5;23,17
2396,3;23,56
2400,0;24,21
2403,8;26,42
2407,5;26,39
2411,3;28,96
2415,0;27,61
2418,8;28,45
2422,5;27,51
2426,3;28,07
2430,0;26,38
2433,8;28,00
2437,5;25,77
2441,3;28,05
2445,0;28,30
2448,8;26,27
2452,5;27,14
2456,3;28,61
2460,0;26,20
2463,8;27,86
2467,5;27,44
2471,3;28,03
2475,0;28,47
2478,8;27,90
2482,5;26,97
2486,3;27,68
2490,0;28,54
2493,8;27,92
2497,5;28,47
2501,3;29,30
2505,0;28,65
2508,8;28,92
2512,5;29,56
2516,3;28,86
2520,0;28,24
2523,8;28,92
2527,5;29,29
2531,3;29,14
2535,0;29,26
2538,8;29,87
2542,5;29,26
2546,3;28,91
2550,0;29,26
2553,8;29,64
2557,5;29,95
2561,3;29,04
2565,0;29,67
2568,8;29,91
2572,5;28,92
2576,3;28,53
2580,0;29,81
2583,8;29,25
2587,5;29,85
2591,3;30,11
2595,0;29,82
2598,8;29,24
2602,5;29,60
2606,3;29,75
2610,0;29,38
2613,8;29,42
2617,5;29,37
2621,3;30,51
2625,0;30,63
2628,8;29,87
2632,5;29,64
2636,3;29,02
2640,0;29,81
2643,8;30,41
2647,5;29,76
2651,3;30,09
2655,0;30,23
2658,8;30,31
2662,5;30,82
2666,3;30,36
2670,0;30,16
2673,8;30,73
2677,5;30,93
2681,3;30,56
2685,0;30,61
2688,8;30,37
2692,5;30,45
2696,3;30,03
2700,0;31,00
2703,8;30,46
2707,5;30,73
2711,3;30,10
2715,0;31,22
2718,8;30,94
2722,5;30,40
2726,3;30,20
2730,0;30,47
2733,8;30,80
2737,5;30,52
2741,3;30,78
2745,0;30,06
2748,8;30,93
2752,5;30,58
2756,3;31,11
2760,0;30,58
2763,8;31,32
2767,5;30,75
2771,3;30,72
2775,0;30,76
2778,8;30,80
2782,5;30,60
2786,3;30,77
2790,0;30,34
2793,8;30,73
2797,5;30,59
2801,3;31,09
2805,0;30,68
2808,8;30,30
2812,5;30,64
2816,3;30,49
2820,0;30,80
2823,8;30,45
2827,5;30,33
2831,3;30,94
2835,0;31,02
2838,8;31,01
2842,5;30,17
2846,3;30,50
2850,0;30,92
2853,8;30,93
2857,5;30,49
2861,3;30,69
2865,0;30,95
2868,8;30,36
2872,5;30,37
2876,3;30,63
2880,0;30,52
2883,8;30,56
2887,5;30,97
2891,3;30,33
2895,0;30,70
2898,8;30,74
2902,5;30,63
2906,3;30,59
2910,0;30,41
2913,8;30,68
2917,5;30,70
2921,3;30,76
2925,0;30,23
2928,8;30,76
2932,5;30,80
2936,3;30,62
2940,0;30,55
2943,8;30,97
2947,5;30,73
2951,3;30,73
2955,0;30,52
2958,8;30,67
2962,5;30,66
2966,3;30,42
2970,0;30,49
2973,8;30,78
2977,5;31,04
2981,3;30,77
2985,0;30,69
2988,8;30,55
2992,5;30,75
2996,3;30,46
3000,0;30,62
3003,8;30,75
3007,5;30,77
3011,3;30,48
3015,0;30,70
3018,8;30,48
3022,5;30,59
3026,3;30,70
3030,0;30,67
3033,8;30,41
3037,5;30,87
3041,3;30,80
3045,0;30,54
3048,8;30,48
3052,5;30,55
3056,3;30,57
3060,0;30,70
3063,8;30,54
3067,5;30,66
3071,3;30,68
3075,0;30,66
3078,8;30,57
3082,5;30,89
3086,3;30,99
3090,0;30,46
3093,8;30,60
3097,5;30,59
3101,3;30,64
3105,0;30,46
3108,8;30,66
3112,5;30,45
3116,3;30,34
3120,0;30,21
3123,8;30,48
3127,5;30,84
3131,3;30,89
3135,0;30,76
3138,8;31,04
3142,5;30,76
3146,3;30,90
3150,0;30,93
3153,8;30,74
3157,5;30,97
3161,3;30,61
3165,0;30,40
3168,8;30,74
3172,5;30,93
3176,3;30,63
3180,0;30,69
3183,8;30,95
3187,5;30,88
3191,3;30,88
3195,0;30,66
3198,8;30,78
3202,5;30,65
3206,3;30,56
3210,0;30,93
3213,8;30,73
3217,5;30,49
3221,3;30,78
3225,0;30,77
3228,8;30,71
3232,5;30,85
3236,3;30,65
3240,0;30,82
3243,8;31,06
3247,5;30,79
3251,3;30,88
3255,0;30,94
3258,8;30,82
3262,5;30,76
3266,3;30,59
3270,0;30,67
3273,8;30,54
3277,5;30,55
3281,3;30,96
3285,0;30,84
3288,8;30,74
3292,5;30,63
3296,3;30,54
3300,0;30,54
3303,8;30,82
3307,5;30,73
3311,3;30,65
3315,0;30,62
3318,8;30,75
3322,5;30,61
3326,3;30,52
3330,0;30,75
3333,8;30,69
3337,5;30,78
3341,3;30,77
3345,0;30,75
3348,8;30,62
3352,5;30,69
3356,3;30,72
3360,0;30,77
3363,8;30,53
3367,5;30,46
3371,3;30,59
3375,0;30,40
3378,8;30,40
3382,5;30,49
3386,3;30,58
3390,0;30,57
3393,8;30,37
3397,5;30,54
3401,3;30,78
3405,0;30,63
3408,8;30,40
3412,5;30,39
3416,3;30,36
3420,0;30,15
3423,8;30,21
3427,5;30,16
3431,3;30,23
3435,0;30,56
3438,8;30,41
3442,5;30,39
3446,3;30,39
3450,0;30,47
3453,8;30,60
3457,5;30,63
3461,3;30,53
3465,0;30,77
3468,8;30,66
3472,5;30,59
3476,3;30,52
3480,0;30,56
3483,8;30,57
3487,5;30,60
3491,3;30,70
3495,0;30,67
3498,8;30,55
3502,5;30,47
3506,3;30,45
3510,0;30,47
3513,8;30,45
3517,5;30,55
3521,3;30,71
3525,0;30,85
3528,8;30,81
3532,5;30,75
3536,3;30,85
3540,0;30,94
3543,8;30,78
3547,5;30,73
3551,3;30,69
3555,0;30,76
3558,8;30,84
3562,5;30,86
3566,3;30,70
3570,0;30,69
3573,8;30,90
3577,5;30,96
3581,3;30,83
3585,0;30,99
3588,8;30,84
3592,5;30,87
3596,3;30,92
3600,0;30,95
3603,8;30,82
3607,5;30,91
3611,3;30,89
3615,0;30,79
3618,8;30,91
3622,5;31,00
3626,3;30,83
3630,0;30,81
3633,8;31,05
3637,5;30,98
3641,3;30,95
3645,0;30,85
3648,8;30,89
3652,5;30,98
3656,3;30,95
3660,0;31,05
3663,8;31,06
3667,5;30,95
3671,3;30,84
3675,0;30,84
3678,8;30,85
3682,5;30,78
3686,3;30,76
3690,0;30,88
3693,8;30,96
3697,5;30,95
3701,3;30,85
3705,0;30,83
3708,8;30,89
3712,5;30,89
3716,3;30,89
3720,0;30,94
3723,8;31,02
3727,5;31,04
3731,3;30,95
3735,0;31,01
3738,8;30,97
3742,5;30,98
3746,3;31,04
3750,0;30,95
3753,8;30,94
3757,5;30,96
3761,3;31,00
3765,0;30,92
3768,8;30,88
3772,5;30,77
3776,3;30,77
3780,0;30,80
3783,8;30,79
3787,5;30,89
3791,3;30,91
3795,0;30,79
3798,8;30,83
3802,5;30,80
3806,3;30,92
3810,0;30,82
3813,8;30,76
3817,5;30,87
3821,3;30,82
3825,0;30,97
3828,8;31,04
3832,5;30,92
3836,3;30,95
3840,0;30,95
3843,8;30,92
3847,5;31,07
3851,3;30,94
3855,0;30,77
3858,8;30,89
3862,5;30,99
3866,3;30,88
3870,0;30,84
3873,8;30,92
3877,5;30,91
3881,3;30,85
3885,0;31,04
3888,8;31,05
3892,5;30,86
3896,3;30,89
3900,0;30,84
3903,8;30,85
3907,5;30,87
3911,3;30,93
3915,0;30,93
3918,8;30,92
3922,5;30,97
3926,3;30,95
3930,0;30,81
3933,8;30,75
3937,5;30,77
3941,3;30,95
3945,0;30,95
3948,8;30,88
3952,5;30,93
3956,3;30,95
3960,0;30,84
3963,8;30,81
3967,5;30,96
3971,3;30,97
3975,0;30,90
3978,8;30,93
3982,5;30,92
3986,3;30,86
3990,0;30,87
3993,8;31,04
3997,5;31,06
4001,3;30,89
4005,0;30,79
4008,8;30,69
4012,5;30,70
4016,3;30,83
4020,0;30,91
4023,8;31,01
4027,5;30,98
4031,3;30,95
4035,0;30,98
4038,8;30,92
4042,5;30,86
4046,3;30,89
4050,0;30,82
4053,8;30,77
4057,5;30,86
4061,3;30,95
4065,0;30,82
4068,8;30,78
4072,5;30,90
4076,3;30,95
4080,0;30,91
4083,8;30,81
4087,5;30,79
4091,3;30,87
4095,0;30,95
4098,8;30,90
4102,5;30,86
4106,3;30,96
4110,0;30,90
4113,8;30,75
4117,5;30,81
4121,3;30,90
4125,0;30,85
4128,8;30,76
4132,5;30,80
4136,3;30,84
4140,0;30,82
4143,8;30,91
4147,5;30,98
4151,3;30,87
4155,0;30,74
4158,8;30,72
4162,5;30,75
4166,3;30,72
4170,0;30,70
4173,8;30,80
4177,5;30,81
4181,3;30,82
4185,0;30,87
4188,8;30,76
4192,5;30,71
4196,3;30,84
4200,0;30,92
4203,8;31,04
4207,5;31,25
4211,3;31,21
4215,0;31,18
4218,8;31,28
4222,5;31,30
4226,3;31,24
4230,0;31,33
4233,8;31,51
4237,5;31,47
4241,3;31,22
4245,0;31,27
4248,8;31,18
4252,5;31,11
4256,3;31,41
4260,0;31,53
4263,8;31,30
4267,5;31,39
4271,3;31,46
4275,0;31,35
4278,8;31,25
4282,5;31,24
4286,3;31,40
4290,0;31,31
4293,8;31,24
4297,5;31,19
4301,3;31,07
4305,0;31,06
4308,8;31,07
4312,5;31,06
4316,3;31,02
4320,0;30,89
4323,8;30,90
4327,5;30,99
4331,3;30,99
4335,0;30,95
4338,8;30,95
4342,5;30,96
4346,3;30,97
4350,0;30,90
4353,8;30,87
4357,5;30,86
4361,3;30,80
4365,0;30,76
4368,8;30,72
4372,5;30,62
4376,3;30,55
4380,0;30,54
4383,8;30,55
4387,5;30,59
4391,3;30,68
4395,0;30,76
4398,8;30,78
4402,5;30,72
4406,3;30,70
4410,0;30,71
4413,8;30,76
4417,5;30,81
4421,3;30,81
4425,0;30,71
4428,8;30,57
4432,5;30,59
4436,3;30,64
4440,0;30,62
4443,8;30,61
4447,5;30,64
4451,3;30,65
4455,0;30,58
4458,8;30,53
4462,5;30,53
4466,3;30,59
4470,0;30,63
4473,8;30,56
4477,5;30,55
4481,3;30,60
4485,0;30,52
4488,8;30,46
4492,5;30,52
4496,3;30,55
4500,0;30,53
4503,8;30,52
4507,5;30,53
4511,3;30,54
4515,0;30,50
4518,8;30,46
4522,5;30,54
4526,3;30,61
4530,0;30,59
4533,8;30,53
4537,5;30,47
4541,3;30,49
4545,0;30,55
4548,8;30,60
4552,5;30,57
4556,3;30,56
4560,0;30,58
4563,8;30,58
4567,5;30,59
4571,3;30,60
4575,0;30,55
4578,8;30,52
4582,5;30,53
4586,3;30,49
4590,0;30,43
4593,8;30,46
4597,5;30,50
4601,3;30,50
4605,0;30,48
4608,8;30,46
4612,5;30,42
4616,3;30,41
4620,0;30,41
4623,8;30,41
4627,5;30,44
4631,3;30,49
4635,0;30,58
4638,8;30,60
4642,5;30,54
4646,3;30,50
4650,0;30,47
4653,8;30,41
4657,5;30,40
4661,3;30,44
4665,0;30,48
4668,8;30,43
4672,5;30,41
4676,3;30,45
4680,0;30,42
4683,8;30,37
4687,5;30,38
4691,3;30,37
4695,0;30,35
4698,8;30,36
4702,5;30,38
4706,3;30,37
4710,0;30,35
4713,8;30,35
4717,5;30,36
4721,3;30,39
4725,0;30,40
4728,8;30,37
4732,5;30,33
4736,3;30,31
4740,0;30,36
4743,8;30,44
4747,5;30,43
4751,3;30,38
4755,0;30,40
4758,8;30,42
4762,5;30,40
4766,3;30,36
4770,0;30,32
4773,8;30,29
4777,5;30,28
4781,3;30,28
4785,0;30,31
4788,8;30,37
4792,5;30,36
4796,3;30,31
4800,0;30,28
4803,8;30,30
4807,5;30,36
4811,3;30,32
4815,0;30,24
4818,8;30,26
4822,5;30,31
4826,3;30,35
4830,0;30,38
4833,8;30,33
4837,5;30,26
4841,3;30,23
4845,0;30,25
4848,8;30,27
4852,5;30,29
4856,3;30,29
4860,0;30,24
4863,8;30,24
4867,5;30,26
4871,3;30,27
4875,0;30,29
4878,8;30,32
4882,5;30,33
4886,3;30,31
4890,0;30,26
4893,8;30,25
4897,5;30,28
4901,3;30,29
4905,0;30,28
4908,8;30,28
4912,5;30,25
4916,3;30,20
4920,0;30,16
4923,8;30,16
4927,5;30,17
4931,3;30,18
4935,0;30,19
4938,8;30,21
4942,5;30,26
4946,3;30,31
4950,0;30,32
4953,8;30,31
4957,5;30,26
4961,3;30,20
4965,0;30,15
4968,8;30,12
4972,5;30,12
4976,3;30,13
4980,0;30,15
4983,8;30,14
4987,5;30,10
4991,3;30,10
4995,0;30,12
4998,8;30,12
5002,5;30,11
5006,3;30,12
5010,0;30,12
5013,8;30,12
5017,5;30,15
5021,3;30,20
5025,0;30,25
5028,8;30,25
5032,5;30,20
5036,3;30,15
5040,0;30,18
5043,8;30,21
5047,5;30,22
5051,3;30,22
5055,0;30,17
5058,8;30,12
5062,5;30,13
5066,3;30,16
5070,0;30,16
5073,8;30,15
5077,5;30,16
5081,3;30,17
5085,0;30,19
5088,8;30,19
5092,5;30,17
5096,3;30,13
5100,0;30,12
5103,8;30,13
5107,5;30,12
5111,3;30,12
5115,0;30,14
5118,8;30,12
5122,5;30,05
5126,3;30,02
5130,0;30,05
5133,8;30,08
5137,5;30,07
5141,3;30,04
5145,0;30,02
5148,8;30,04
5152,5;30,06
5156,3;30,09
5160,0;30,10
5163,8;30,07
5167,5;30,04
5171,3;30,07
5175,0;30,13
5178,8;30,16
5182,5;30,13
5186,3;30,11
5190,0;30,12
5193,8;30,10
5197,5;30,04
5201,3;30,01
5205,0;30,02
5208,8;30,01
5212,5;29,99
5216,3;30,00
5220,0;30,03
5223,8;30,06
5227,5;30,06
5231,3;30,07
5235,0;30,08
5238,8;30,09
5242,5;30,10
5246,3;30,08
5250,0;30,02
5253,8;29,97
5257,5;29,98
5261,3;29,98
5265,0;29,95
5268,8;29,92
5272,5;29,91
5276,3;29,93
5280,0;29,94
5283,8;29,95
5287,5;29,95
5291,3;29,95
5295,0;29,95
5298,8;29,96
5302,5;29,98
5306,3;30,03
5310,0;30,07
5313,8;30,07
5317,5;30,07
5321,3;30,08
5325,0;30,08
5328,8;30,06
5332,5;30,04
5336,3;30,04
5340,0;30,06
5343,8;30,08
5347,5;30,07
5351,3;30,05
5355,0;30,04
5358,8;30,04
5362,5;30,07
5366,3;30,12
5370,0;30,14
5373,8;30,12
5377,5;30,09
5381,3;30,08
5385,0;30,08
5388,8;30,06
5392,5;30,03
5396,3;30,00
5400,0;29,98
5403,8;29,97
5407,5;29,99
5411,3;30,02
5415,0;30,05
5418,8;30,06
5422,5;30,05
5426,3;30,05
5430,0;30,03
5433,8;30,01
5437,5;29,99
5441,3;29,97
5445,0;29,95
5448,8;29,96
5452,5;29,96
5456,3;29,95
5460,0;29,93
5463,8;29,93
5467,5;29,93
5471,3;29,89
5475,0;29,85
5478,8;29,82
5482,5;29,81
5486,3;29,79
5490,0;29,77
5493,8;29,76
5497,5;29,78
5501,3;29,80
5505,0;29,80
5508,8;29,77
5512,5;29,74
5516,3;29,72
5520,0;29,72
5523,8;29,75
5527,5;29,76
5531,3;29,75
5535,0;29,73
5538,8;29,72
5542,5;29,71
5546,3;29,69
5550,0;29,67
5553,8;29,67
5557,5;29,65
5561,3;29,60
5565,0;29,54
5568,8;29,52
5572,5;29,53
5576,3;29,53
5580,0;29,52
5583,8;29,53
5587,5;29,53
5591,3;29,50
5595,0;29,48
5598,8;29,50
5602,5;29,51
5606,3;29,50
5610,0;29,49
5613,8;29,49
5617,5;29,51
5621,3;29,50
5625,0;29,45
5628,8;29,42
5632,5;29,41
5636,3;29,42
5640,0;29,42
5643,8;29,41
5647,5;29,40
5651,3;29,40
5655,0;29,40
5658,8;29,41
5662,5;29,41
5666,3;29,38
5670,0;29,33
5673,8;29,28
5677,5;29,24
5681,3;29,21
5685,0;29,18
5688,8;29,19
5692,5;29,19
5696,3;29,17
5700,0;29,11
5703,8;29,07
5707,5;29,06
5711,3;29,06
5715,0;29,06
5718,8;29,07
5722,5;29,09
5726,3;29,08
5730,0;29,02
5733,8;28,94
5737,5;28,90
5741,3;28,90
5745,0;28,90
5748,8;28,92
5752,5;28,93
5756,3;28,92
5760,0;28,92
5763,8;28,94
5767,5;28,99
5771,3;29,03
5775,0;29,01
5778,8;28,97
5782,5;28,95
5786,3;28,93
5790,0;28,91
5793,8;28,92
5797,5;28,94
5801,3;28,94
5805,0;28,92
5808,8;28,90
5812,5;28,90
5816,3;28,94
5820,0;28,97
5823,8;28,97
5827,5;28,93
5831,3;28,92
5835,0;28,92
5838,8;28,91
5842,5;28,89
5846,3;28,90
5850,0;28,92
5853,8;28,94
5857,5;28,95
5861,3;28,99
5865,0;29,03
5868,8;29,06
5872,5;29,05
5876,3;29,03
5880,0;28,99
5883,8;28,97
5887,5;28,97
5891,3;28,97
5895,0;28,98
5898,8;29,01
5902,5;29,01
5906,3;28,96
5910,0;28,93
5913,8;28,94
5917,5;28,95
5921,3;28,95
5925,0;28,93
5928,8;28,93
5932,5;28,92
5936,3;28,90
5940,0;28,91
5943,8;28,90
5947,5;28,86
5951,3;28,81
5955,0;28,76
5958,8;28,71
5962,5;28,70
5966,3;28,73
5970,0;28,77
5973,8;28,77
5977,5;28,74
5981,3;28,70
5985,0;28,66
5988,8;28,62
5992,5;28,60
5996,3;28,61
6000,0;28,62
6003,8;28,64
6007,5;28,66
6011,3;28,68
6015,0;28,68
6018,8;28,67
6022,5;28,65
6026,3;28,63
6030,0;28,64
6033,8;28,67
6037,5;28,71
6041,3;28,73
6045,0;28,71
6048,8;28,69
6052,5;28,71
6056,3;28,70
6060,0;28,64
6063,8;28,61
6067,5;28,61
6071,3;28,61
6075,0;28,60
6078,8;28,57
6082,5;28,54
6086,3;28,54
6090,0;28,55
6093,8;28,56
6097,5;28,56
6101,3;28,55
6105,0;28,55
6108,8;28,58
6112,5;28,60
6116,3;28,62
6120,0;28,64
6123,8;28,63
6127,5;28,63
6131,3;28,63
6135,0;28,64
6138,8;28,65
6142,5;28,66
6146,3;28,67
6150,0;28,67
6153,8;28,66
6157,5;28,64
6161,3;28,63
6165,0;28,64
6168,8;28,68
6172,5;28,73
6176,3;28,79
6180,0;28,81
6183,8;28,80
6187,5;28,79
6191,3;28,76
6195,0;28,72
6198,8;28,68
6202,5;28,67
6206,3;28,67
6210,0;28,66
6213,8;28,64
6217,5;28,64
6221,3;28,65
6225,0;28,66
6228,8;28,65
6232,5;28,62
6236,3;28,59
6240,0;28,56
6243,8;28,56
6247,5;28,60
6251,3;28,65
6255,0;28,68
6258,8;28,68
6262,5;28,65
6266,3;28,63
6270,0;28,61
6273,8;28,62
6277,5;28,64
6281,3;28,67
6285,0;28,69
6288,8;28,69
6292,5;28,67
6296,3;28,64
6300,0;28,62
6303,8;28,63
6307,5;28,66
6311,3;28,70
6315,0;28,70
6318,8;28,66
6322,5;28,62
6326,3;28,62
6330,0;28,65
6333,8;28,70
6337,5;28,75
6341,3;28,77
6345,0;28,75
6348,8;28,70
6352,5;28,64
6356,3;28,59
6360,0;28,56
6363,8;28,55
6367,5;28,55
6371,3;28,56
6375,0;28,59
6378,8;28,60
6382,5;28,59
6386,3;28,58
6390,0;28,58
6393,8;28,60
6397,5;28,62
